price,beds,baths,garage,stories,house_type,lot_sqft,sqft,year_built,address,state,city,lat,lon,county
659000.0,4.0,2.0,1.0,3.0,single_family,6000.0,,1951.0,119 Avoca Ave,NY,Massapequa Park,40.675314,-73.455821,Nassau
728000.0,1.0,2.0,,2.0,coop,,1001.0,1900.0,222 E 24th St Apt 1A,NY,New York,,,Queens
499000.0,3.0,1.0,,,single_family,2574.0,1027.0,1920.0,3150 Wissman Ave,NY,Bronx,40.820512,-73.807759,Bronx
848000.0,4.0,4.0,2.0,,single_family,11761.0,1792.0,1912.0,57 Field Ave,NY,Hicksville,40.76379,-73.506156,Nassau
949000.0,4.0,3.0,,2.0,single_family,4160.0,,1997.0,3497 Weidner Ave,NY,Oceanside,40.625271,-73.658706,Nassau
1250000.0,3.0,3.0,,1.0,coop,,1950.0,1975.0,27010 Grand Central Pkwy Apt 12V,NY,Floral Park,40.75678,-73.714212,Queens
1199000.0,4.0,2.0,1.0,2.0,single_family,5000.0,,1939.0,79-47 214th St,NY,Hollis Hills,40.734475,-73.757045,Queens
649000.0,3.0,2.0,,,single_family,1600.0,,1910.0,9605 Avenue N,NY,Brooklyn,40.635273,-73.892356,Kings
575000.0,3.0,1.0,1.0,,single_family,6273.0,1134.0,1957.0,23 Woodrow Dr,NY,Yonkers,40.971208,-73.83219,Westchester
749000.0,3.0,2.0,3.0,2.0,single_family,4500.0,1100.0,1922.0,25A Christina St Unit A,NY,Inwood,40.620323,-73.742467,Nassau
1109000.0,6.0,3.0,1.0,,multi_family,1224.0,1500.0,1945.0,2309 150th St,NY,Whitestone,40.777592,-73.814463,Queens
1299000.0,8.0,5.0,1.0,,multi_family,5100.0,,1920.0,192-43 Hollis Ave,NY,Jamaica,40.708083,-73.76504,Queens
1999000.0,4.0,4.0,2.0,3.0,single_family,10890.0,2854.0,1949.0,26 Bayside Dr,NY,Great Neck,40.789438,-73.74896,Nassau
7975000.0,5.0,6.0,,52.0,condos,,3429.0,2021.0,200 Amsterdam Ave Unit 3A,NY,New York,40.776836,-73.9831,New York
899000.0,3.0,3.0,,,condos,,1920.0,2007.0,2650 E 26th St Apt 1A,NY,Brooklyn,40.5877,-73.943639,Kings
1495000.0,1.0,1.0,,,condos,,885.0,2005.0,350 W 42nd St Apt 42A,NY,New York,40.756955,-73.991528,New York
6780000.0,3.0,4.0,,52.0,condos,,2221.0,2021.0,200 Amsterdam Ave Unit 26B,NY,New York,40.776836,-73.9831,New York
7360000.0,3.0,4.0,,52.0,condos,,2221.0,2021.0,200 Amsterdam Ave Unit 25B,NY,New York,40.776836,-73.9831,New York
234900.0,4.0,2.0,,2.0,single_family,522720.0,2360.0,1977.0,5110 Green Hill Rd,NY,Campbell,42.247044,-77.25739,Steuben
69900.0,3.0,2.0,1.0,2.0,single_family,7932.0,1248.0,1950.0,525 Francis St,NY,Herkimer,43.034836,-74.989268,Herkimer
75000.0,7.0,2.0,,,single_family,22651.0,,1935.0,S Main St,NY,Hancock,41.96594,-75.174515,Delaware
119900.0,4.0,1.0,4.0,2.0,single_family,95832.0,1674.0,1900.0,18 South St,NY,Panama,42.206091,-79.462768,Chautauqua
89900.0,2.0,1.0,,2.0,single_family,87150.0,1248.0,1935.0,397 Panama Bear Lake Rd,NY,Panama,42.017774,-79.465092,Chautauqua
69900.0,4.0,2.0,2.0,2.0,multi_family,121968.0,1710.0,1920.0,34-36 South St,NY,Panama,,,Chautauqua
144900.0,3.0,2.0,2.0,1.0,single_family,9583.0,1290.0,1972.0,50 Fairhaven Rd,NY,Rochester,43.153424,-77.538708,Monroe
89900.0,1.0,2.0,2.0,1.0,single_family,436.0,735.0,1933.0,11269 Shadigee Ln,NY,Lyndonville,43.375192,-78.392279,Orleans
159900.0,3.0,1.0,2.0,2.0,single_family,47916.0,1170.0,1939.0,8210 Bielby Rd,NY,Rome,43.259125,-75.460083,Oneida
269900.0,5.0,1.0,,,single_family,45738.0,2688.0,1886.0,27 E Spencer Rd,NY,Spencer,42.200285,-76.464243,Tioga
1250000.0,7.0,7.0,3.0,,single_family,1263240.0,5396.0,1995.0,35 Creek Rd,NY,Brunswick,42.708448,-73.614558,Rensselaer
74900.0,4.0,2.0,2.0,2.0,multi_family,34412.0,1526.0,1920.0,305 Adams Ave,NY,Endicott,42.101131,-76.041425,Broome
218000.0,3.0,2.0,,1.0,single_family,11326.0,1440.0,1960.0,1030 Exchange St,NY,Alden,42.889895,-78.496812,Erie
109900.0,2.0,2.0,1.0,2.0,single_family,7405.0,1282.0,1930.0,1088 Lynch Rd,NY,Baldwinsville,43.150689,-76.42758,Onondaga
124900.0,4.0,1.0,1.0,2.0,single_family,5401.0,1376.0,1950.0,98 Traver Cir,NY,Rochester,43.184777,-77.573337,Monroe
124900.0,2.0,1.0,1.0,1.0,single_family,5301.0,840.0,1942.0,32 Van Olinda St,NY,Rochester,43.191257,-77.594682,Monroe
145000.0,2.0,1.0,2.0,1.0,single_family,11121.0,1020.0,1951.0,205 Greenpoint Ave,NY,Liverpool,43.085331,-76.180129,Onondaga
349900.0,3.0,2.0,1.0,,single_family,10890.0,1983.0,1973.0,33 Buckingham Cir,NY,Rock Hill,41.604854,-74.585839,Sullivan
159000.0,3.0,2.0,1.0,2.0,single_family,5898.0,1401.0,1940.0,609 Oak Hill Ave,NY,Endicott,42.117953,-76.050997,Broome
249000.0,4.0,2.0,3.0,2.0,single_family,52272.0,1656.0,1973.0,978 Hamlin Center Rd,NY,Hamlin,43.295991,-77.908725,Monroe
169000.0,5.0,2.0,,2.0,multi_family,4439.0,2056.0,1920.0,245 Kenmore Ave,NY,Buffalo,42.958432,-78.826726,Erie
74900.0,4.0,2.0,1.0,2.0,multi_family,8250.0,1740.0,1900.0,608 Mansion Ave,NY,Ogdensburg,44.687544,-75.497885,St. Lawrence
299900.0,4.0,3.0,,3.0,multi_family,2474.0,2460.0,1875.0,24 Greig St,NY,Rochester,43.1451,-77.615948,Monroe
649900.0,4.0,3.0,3.0,,single_family,295772.0,3200.0,1974.0,235 Moe Rd,NY,Clifton Park,42.82797,-73.787538,Saratoga
349000.0,5.0,2.0,,,single_family,43560.0,1916.0,1948.0,58 Budd Rd,NY,Woodbourne,41.761792,-74.591375,Sullivan
159999.0,4.0,2.0,,2.0,multi_family,5519.0,1620.0,1920.0,160 Courtland Ave,NY,Buffalo,42.924425,-78.807248,Erie
150000.0,3.0,1.0,1.0,3.0,single_family,4574.0,1264.0,1925.0,116 High St,NY,Rochester,43.173739,-77.578709,Monroe
444999.0,3.0,2.0,1.0,,single_family,11326.0,1224.0,1965.0,18 Slate Ln,NY,Islandia,40.805207,-73.170331,Suffolk
1199888.0,5.0,3.0,,,single_family,2500.0,,1955.0,61-37 148th Pl,NY,Flushing,40.739671,-73.821201,Queens
299000.0,3.0,1.0,,,single_family,10019.0,,1939.0,172 Laurelton Dr,NY,Mastic Beach,40.755501,-72.85715,Suffolk
499900.0,3.0,2.0,1.0,,single_family,8712.0,,1960.0,1461 Richland Blvd,NY,Bay Shore,40.745964,-73.270564,Suffolk
349000.0,2.0,1.0,,1.0,condos,,893.0,1973.0,236 Springmeadow Dr Unit I,NY,Holbrook,40.797772,-73.062321,Suffolk
525000.0,3.0,4.0,2.0,,single_family,12197.0,1702.0,1928.0,56 Magnolia Ave,NY,Mount Vernon,40.914822,-73.820525,Westchester
309000.0,3.0,1.0,,,single_family,7405.0,,1960.0,642 Meade Ave,NY,East Patchogue,40.777853,-72.956227,Suffolk
1350000.0,4.0,3.0,2.0,2.0,single_family,16117.0,2746.0,1955.0,14 Teakwood Ln,NY,East Hills,40.803379,-73.627389,Nassau
1490000.0,8.0,4.0,,3.0,multi_family,5000.0,,1899.0,718 Clarence Ave,NY,Bronx,40.830177,-73.815205,Bronx
1238000.0,2.0,2.0,,1.0,condos,,1018.0,2014.0,138-35 39th Ave Unit 11M,NY,Flushing,,,Queens
1500000.0,6.0,3.0,2.0,2.0,single_family,,3269.0,1964.0,1 Charlotte Dr,NY,Spring Valley,41.159767,-74.065862,Rockland
1189000.0,7.0,3.0,2.0,,multi_family,3001.0,3040.0,1965.0,5 Paerdegat 7th St Unit 3,NY,Brooklyn,40.630049,-73.90832,Kings
2250000.0,0.0,0.0,,,townhomes,,,1905.0,259 New York Ave,NY,Brooklyn,40.671054,-73.947282,Kings
1888000.0,,3.0,,3.0,multi_family,1940.0,2915.0,1960.0,80 Bay 31st St,NY,Brooklyn,40.600076,-73.994885,Kings
573000.0,0.0,1.0,,12.0,condos,,482.0,2020.0,111 Montgomery St Apt 4C,NY,New York City,40.66661,-73.960561,Kings
215000.0,4.0,2.0,1.0,2.0,single_family,393347.0,1977.0,1900.0,3684 W Branch Rd,NY,Allegany,42.058516,-78.500734,Cattaraugus
139900.0,3.0,2.0,2.0,2.0,single_family,37897.0,1888.0,1920.0,48 W Main St,NY,Chateaugay,44.925367,-74.089116,Franklin
124900.0,4.0,2.0,2.0,2.0,single_family,16988.0,2120.0,1876.0,16 Culver St,NY,Lyons,43.072874,-76.991219,Wayne
163000.0,4.0,2.0,,,single_family,,1825.0,,5 Trinity Ave,NY,Yorkville,43.11557,-75.271665,Oneida
189900.0,3.0,2.0,5.0,1.0,single_family,79715.0,1322.0,1955.0,11 N Canal St,NY,Lyons,43.072071,-76.984012,Wayne
64900.0,2.0,2.0,,2.0,single_family,15412.0,1210.0,1920.0,119 Perrine St,NY,Auburn,42.940012,-76.580533,Cayuga
799000.0,5.0,2.0,,,single_family,116305.0,3016.0,1989.0,5978 Route 23C,NY,Lexington,,,Greene
67000.0,4.0,2.0,,,mobile,,1064.0,1994.0,4380 W Seneca Rd Lot 120,NY,Trumansburg,42.546692,-76.677669,Tompkins
91500.0,3.0,2.0,,,single_family,,1500.0,,9 Shull St,NY,Ilion,43.020782,-75.05142,Herkimer
475000.0,3.0,2.0,,2.0,single_family,47916.0,2500.0,1950.0,2529 Route 44 55 Unit 1,NY,Gardiner,41.683062,-74.158155,Ulster
94900.0,2.0,1.0,,1.0,single_family,4792.0,904.0,1930.0,31 Broderick Dr,NY,Rochester,43.231834,-77.546825,Monroe
449000.0,3.0,2.0,,,single_family,104544.0,1300.0,1987.0,374 Greene Hill Rd,NY,Fleischmanns,42.148896,-74.513421,Delaware
175000.0,3.0,3.0,2.0,1.0,single_family,12009.0,1634.0,1968.0,376 Fox Meadow Rd,NY,Rochester,43.2016,-77.701593,Monroe
272000.0,3.0,2.0,,1.0,single_family,41818.0,1560.0,1958.0,8910 Tonawanda Creek Rd,NY,Clarence Center,43.084969,-78.659898,Erie
169900.0,3.0,1.0,2.0,2.0,single_family,5401.0,1464.0,1922.0,362 Lake Shore Dr E,NY,Dunkirk,42.494207,-79.315944,Chautauqua
525000.0,4.0,4.0,3.0,2.0,single_family,24890.0,3983.0,2000.0,4460 Winding Creek Rd,NY,Manlius,42.979659,-75.955995,Onondaga
695000.0,4.0,2.0,,,single_family,82328.0,2232.0,1894.0,56 Main St,NY,Germantown,42.247956,-73.652538,Columbia
174900.0,4.0,2.0,,,single_family,3485.0,1500.0,1908.0,10 Yale St,NY,Schenectady,42.789856,-73.91612,Schenectady
125000.0,3.0,1.0,,2.0,single_family,3851.0,1056.0,1925.0,45 Madison Ave,NY,Lackawanna,42.811854,-78.843663,Erie
249900.0,3.0,3.0,2.0,2.0,single_family,10559.0,1665.0,1980.0,3027 Stevenage Dr,NY,Baldwinsville,43.195434,-76.299573,Onondaga
159900.0,3.0,1.0,1.0,1.0,single_family,12602.0,936.0,1956.0,5 Damiano Pl,NY,Utica,43.06608,-75.273414,Oneida
92000.0,,,,2.0,multi_family,3302.0,1410.0,1890.0,224 Hier Ave,NY,Syracuse,43.065344,-76.14035,Onondaga
795000.0,3.0,2.0,2.0,2.0,single_family,339768.0,2000.0,1972.0,12 Gull Pond Rd,NY,Piercefield,44.215602,-74.527749,Franklin
119000.0,4.0,2.0,,2.0,multi_family,3999.0,1646.0,1900.0,160 Ross St,NY,Batavia,43.002688,-78.174985,Genesee
789999.0,4.0,5.0,1.0,,single_family,6780.0,,1936.0,117 E Cedar St,NY,Mount Vernon,40.923651,-73.833231,Westchester
539900.0,4.0,4.0,1.0,3.0,single_family,7449.0,2200.0,1910.0,630 Lafayette Ave,NY,Mount Vernon,40.917237,-73.814926,Westchester
140000.0,2.0,1.0,,1.0,coop,,900.0,1963.0,1 Wyndover Woods Ln Apt 16,NY,White Plains,41.051655,-73.779046,Westchester
380000.0,3.0,2.0,1.0,2.0,single_family,13504.0,1586.0,1950.0,12 Hasbrouck Dr,NY,Poughkeepsie,41.658424,-73.91847,Dutchess
799000.0,4.0,2.0,2.0,,single_family,19166.0,2204.0,1910.0,5 Sunset Dr,NY,Suffern,41.109798,-74.137903,Rockland
114999.0,1.0,1.0,,,coop,,600.0,1927.0,829 Adee Ave Apt 3I,NY,Bronx,40.869883,-73.862136,Bronx
325000.0,3.0,2.0,,3.0,coop,,1100.0,1966.0,1270 E 51st St Apt 4K,NY,Brooklyn,40.62981,-73.927512,Kings
629000.0,4.0,2.0,1.0,2.0,single_family,21780.0,,1959.0,25 Gunther Dr,NY,East Northport,40.871276,-73.309796,Suffolk
1100000.0,4.0,3.0,1.0,,multi_family,2325.0,1938.0,1920.0,107-46 123rd St,NY,Richmond Hill South,40.683921,-73.819308,Queens
299999.0,2.0,2.0,,1.0,condos,871.0,947.0,1987.0,86 Fairview Cir Unit 86,NY,Middle Island,40.881555,-72.939661,Suffolk
475000.0,3.0,1.0,3.0,2.0,single_family,5227.0,1125.0,1951.0,33 Kipling Rd,NY,Yonkers,40.979678,-73.83183,Westchester
350000.0,2.0,2.0,,1.0,coop,,905.0,1960.0,2910 137th St Apt 1F,NY,Flushing,40.770737,-73.83224,Queens
595000.0,0.0,1.0,,,condos,,429.0,,37-26 32nd St Unit 4L,NY,Queens,40.7540293,-73.93131509,Queens
749000.0,5.0,2.0,1.0,3.0,single_family,6500.0,,1956.0,358 Massachusetts Ave,NY,Massapequa Park,40.68746,-73.441673,Nassau
3300000.0,7.0,5.0,,3.0,multi_family,2000.0,3360.0,1901.0,514 Classon Ave,NY,Brooklyn,40.682527,-73.959046,Kings
1499000.0,8.0,4.0,,2.0,multi_family,3337.0,3040.0,1930.0,2783 Brighton 8th St,NY,Brooklyn,40.582993,-73.960946,Kings
1450000.0,5.0,4.0,1.0,2.0,multi_family,3038.0,,2000.0,151-38 17th Ave,NY,Whitestone,40.783618,-73.810156,Queens
2299999.0,,4.0,,,multi_family,5000.0,,,7414 12th Ave,NY,Brooklyn,40.622056,-74.009608,Kings
580000.0,3.0,4.0,4.0,,single_family,365033.0,1986.0,2009.0,2345 Route 26,NY,New Baltimore,42.41227,-73.931243,Greene
124900.0,5.0,2.0,2.0,2.0,multi_family,10032.0,2362.0,1900.0,45 Maple St,NY,Canisteo,42.26536,-77.607082,Steuben
139900.0,2.0,1.0,,1.0,condos,400316.0,962.0,1988.0,17B Foxberry Dr Unit 17B,NY,Getzville,43.027498,-78.766356,Erie
189900.0,5.0,3.0,1.0,2.0,single_family,4800.0,2360.0,1870.0,504 Church St,NY,Herkimer,43.026922,-74.994591,Herkimer
179800.0,3.0,1.0,,,single_family,6098.0,1606.0,1930.0,657 6th Ave,NY,Troy,42.776959,-73.67139,Rensselaer
44900.0,3.0,2.0,1.0,2.0,single_family,15838.0,920.0,1887.0,116 Maurice Ave,NY,Syracuse,43.012826,-76.159649,Onondaga
219000.0,3.0,2.0,1.0,,single_family,4356.0,1344.0,1910.0,61 7th Ave,NY,Troy,42.753668,-73.679295,Rensselaer
139900.0,3.0,1.0,,1.0,single_family,5750.0,1454.0,1920.0,5657 Girard Ave,NY,Niagara Falls,43.085534,-78.997737,Niagara
419900.0,3.0,3.0,,,single_family,34848.0,2393.0,1846.0,962 S St Davids Ln,NY,Schenectady,42.792742,-73.886675,Schenectady
164900.0,2.0,1.0,1.0,,single_family,5663.0,733.0,1950.0,47 Keeler Dr,NY,Albany,42.650821,-73.804962,Albany
115000.0,4.0,2.0,1.0,2.0,single_family,4180.0,1950.0,1915.0,37 Holland,NY,Binghamton,42.110996,-75.933438,Broome
245000.0,3.0,1.0,1.0,2.0,single_family,5401.0,1532.0,1939.0,3925 Bailey Ave,NY,Amherst,42.961914,-78.813511,Erie
175000.0,5.0,2.0,1.0,,multi_family,3920.0,2200.0,1850.0,58 Middle St,NY,Waterford,42.78955,-73.680659,Saratoga
79900.0,4.0,2.0,1.0,2.0,single_family,6750.0,1326.0,1942.0,159 McKinley Ave,NY,Massena,44.945876,-74.899682,St. Lawrence
115000.0,4.0,,1.0,,multi_family,4180.0,1950.0,1915.0,37 Holland,NY,Binghamton,42.110996,-75.933438,Broome
82000.0,,,1.0,2.0,multi_family,8664.0,2064.0,1900.0,1100 Butternut St,NY,Syracuse,43.065111,-76.142841,Onondaga
389900.0,4.0,3.0,2.0,,single_family,10890.0,2970.0,1991.0,3112 Knapp Rd,NY,Vestal,42.083438,-76.000892,Broome
189900.0,3.0,3.0,1.0,1.0,single_family,7039.0,1107.0,1959.0,597 Evergreen Dr,NY,Tonawanda,43.012714,-78.827868,Erie
224900.0,6.0,2.0,1.0,2.0,multi_family,3149.0,1512.0,1880.0,18 Arnold St,NY,Buffalo,42.916275,-78.889638,Erie
995000.0,0.0,3.0,,,multi_family,12197.0,17500.0,1920.0,513-519 Columbia St,NY,Hudson,42.24965,-73.785192,Columbia
325000.0,6.0,4.0,,,multi_family,3485.0,2656.0,1932.0,420 Manning Blvd,NY,Albany,42.670749,-73.781582,Albany
234900.0,5.0,2.0,,2.0,multi_family,3149.0,2038.0,1880.0,16 Arnold St,NY,Buffalo,42.916273,-78.889751,Erie
519000.0,4.0,3.0,2.0,,single_family,13504.0,,1972.0,45 Clusterpine St,NY,Medford,40.81485,-72.968537,Suffolk
485000.0,4.0,3.0,2.0,,single_family,12197.0,1911.0,1994.0,9 Cimarron Way,NY,Colonie,42.762694,-73.772453,Albany
437000.0,6.0,2.0,3.0,2.0,multi_family,159865.0,2800.0,1905.0,231-233 Pancake Hollow Rd,NY,Highland,41.716971,-74.010112,Ulster
629999.0,3.0,3.0,,,single_family,8500.0,2097.0,1954.0,169 Harris Ave,NY,Freeport,40.66555,-73.579017,Nassau
879000.0,3.0,3.0,,3.0,single_family,2500.0,1428.0,1920.0,78-31 87th Rd,NY,Woodhaven,40.690857,-73.862368,Queens
399000.0,3.0,2.0,,1.0,condos,,1059.0,1995.0,908 Union Ave Unit A,NY,Bronx,40.821437,-73.901718,Bronx
649988.0,5.0,3.0,1.0,3.0,single_family,10019.0,2133.0,2014.0,8 Fowler Ln,NY,Amityville,40.707599,-73.409268,Suffolk
599000.0,4.0,2.0,,2.0,single_family,,1320.0,1985.0,2143 Clinton Ave,NY,Bronx,40.849175,-73.886842,Bronx
649900.0,3.0,2.0,1.0,2.0,single_family,3084.0,1654.0,1920.0,10447 212th Pl,NY,Jamaica,40.710476,-73.745089,Queens
639000.0,3.0,3.0,1.0,2.0,townhomes,2000.0,,1945.0,13115 225th St,NY,Laurelton,40.680515,-73.742823,Queens
1429000.0,8.0,5.0,2.0,2.0,multi_family,5000.0,,1925.0,141-17 250th St,NY,Rosedale,40.661613,-73.732928,Queens
599000.0,3.0,1.0,1.0,,single_family,4000.0,,1958.0,211 Montauk St,NY,Valley Stream,40.672053,-73.685481,Nassau
665000.0,2.0,2.0,2.0,1.0,single_family,2231.0,,1940.0,96 E 38th St,NY,Brooklyn,40.655164,-73.9426,Kings
380000.0,2.0,1.0,,2.0,coop,,,1950.0,73-74 Springfield Blvd Unit 2,NY,Bayside,40.740454,-73.752504,Queens
565000.0,1.0,1.0,,,coop,,,,1919 24th Ave Apt R206,NY,Queens,40.777323,-73.921768,Queens
849999.0,7.0,3.0,,2.0,multi_family,,1880.0,,9221 Foster Ave,NY,Brooklyn,40.646158,-73.90955,Kings
829000.0,5.0,2.0,,,multi_family,,2300.0,1993.0,425 E 147th St,NY,Bronx,40.814469,-73.917448,Bronx
1985000.0,3.0,3.0,,,condos,,,2011.0,1015 8th Ave Apt 1,NY,Brooklyn,40.664662,-73.979771,Kings
2690000.0,4.0,3.0,,,coop,,2000.0,1964.0,400 E 77th St # 11LK,NY,New York,40.770703,-73.953247,New York
1999000.0,1.0,2.0,,17.0,condos,,1416.0,1927.0,425 W 50th St Apt 14D,NY,New York City,40.764376,-73.990145,New York
349000.0,4.0,3.0,4.0,,single_family,806296.0,2470.0,1988.0,1040 County Highway 10,NY,Laurens,42.523362,-75.181972,Otsego
149900.0,3.0,1.0,,1.0,single_family,48787.0,1264.0,1970.0,4720 Main St,NY,Hemlock,42.792539,-77.606925,Livingston
179900.0,4.0,3.0,3.0,2.0,single_family,17424.0,3658.0,1962.0,4 Lancaster Dr,NY,Endicott,42.075395,-76.121778,Tioga
115000.0,3.0,2.0,,,single_family,30492.0,1726.0,1978.0,4 Birch Ln,NY,Hudson Falls,43.302231,-73.572557,Washington
55000.0,2.0,1.0,,,single_family,78408.0,850.0,1990.0,1871 Mecklenburg Rd,NY,Ithaca,42.451263,-76.607473,Tompkins
390000.0,4.0,4.0,2.0,2.0,single_family,130244.0,2447.0,2002.0,29 Donovan Dr,NY,Oswego,43.377601,-76.543926,Oswego
49900.0,2.0,1.0,,,single_family,10890.0,756.0,1950.0,1062 6th St,NY,Schenectady,42.775341,-73.929278,Schenectady
22200000.0,13.0,19.0,3.0,2.0,single_family,200376.0,22000.0,2012.0,335 Little Noyac Path,NY,Water Mill,40.953476,-72.355399,Suffolk
254900.0,4.0,2.0,,,single_family,7405.0,1828.0,1919.0,69 Maple St,NY,Hudson Falls,43.302017,-73.579568,Washington
315000.0,3.0,2.0,2.0,1.0,single_family,24829.0,1175.0,1974.0,13 Bell Dr,NY,Highland,41.714656,-73.958795,Ulster
90000.0,2.0,1.0,2.0,1.0,single_family,3868.0,970.0,1930.0,425 Schiller St,NY,Buffalo,42.896607,-78.800721,Erie
200000.0,3.0,2.0,1.0,2.0,townhomes,1307.0,1749.0,1985.0,482 Summerhaven Dr N,NY,East Syracuse,43.050349,-76.019646,Onondaga
29900.0,5.0,1.0,,2.0,single_family,4792.0,1726.0,1910.0,40 Davenport St,NY,Hornell,42.326062,-77.653096,Steuben
199900.0,3.0,2.0,2.0,2.0,single_family,13504.0,1628.0,1982.0,78 Nymark Dr,NY,Rochester,43.226414,-77.708561,Monroe
225000.0,4.0,2.0,3.0,2.0,multi_family,3659.0,2472.0,1924.0,34 Greeley St,NY,Buffalo,42.948756,-78.882674,Erie
132990.0,3.0,1.0,1.0,1.0,single_family,16000.0,952.0,1955.0,35 Straub Rd,NY,Rochester,43.197502,-77.704908,Monroe
525000.0,6.0,2.0,1.0,2.0,single_family,13939.0,2300.0,1972.0,159 Revilo Ave,NY,Shirley,40.813857,-72.877845,Suffolk
649900.0,4.0,5.0,3.0,2.0,single_family,32234.0,3391.0,1996.0,8454 Prestwick Dr,NY,Manlius,43.001737,-75.944662,Onondaga
430000.0,6.0,3.0,,,single_family,10000.0,,1974.0,39 Garden City Ave,NY,Wyandanch,40.751778,-73.365621,Suffolk
875000.0,4.0,3.0,2.0,3.0,single_family,10019.0,2200.0,1969.0,74 Robbins Ave,NY,Babylon,40.690314,-73.319316,Suffolk
499900.0,3.0,2.0,,2.0,multi_family,3237.0,1527.0,1908.0,329 N 7th Ave,NY,Mount Vernon,40.918507,-73.840152,Westchester
689999.0,5.0,2.0,,,single_family,7500.0,7500.0,1950.0,117 Balsam Ln,NY,Levittown,40.725251,-73.499847,Nassau
499999.0,3.0,1.0,,,single_family,6000.0,1190.0,1951.0,4016 Jean Ave,NY,Bethpage,40.734652,-73.488638,Nassau
449000.0,6.0,2.0,1.0,,multi_family,,2500.0,1927.0,443 S 1st St,NY,Mount Vernon,40.901167,-73.82972,Westchester
399900.0,3.0,3.0,2.0,,single_family,16988.0,1598.0,1975.0,12 Gregg St,NY,East Patchogue,40.793991,-72.96906,Suffolk
299999.0,2.0,1.0,,1.0,coop,,1000.0,1960.0,245 Hicksville Rd Apt 2G,NY,Bethpage,40.731697,-73.493107,Nassau
399000.0,2.0,2.0,1.0,2.0,condos,,,2001.0,9 Lavern Dr Unit 334,NY,Middle Island,40.898298,-72.957438,Suffolk
1899000.0,4.0,3.0,2.0,2.0,single_family,12500.0,4464.0,1980.0,70 Yeomalt Ave,NY,Staten Island,40.520883,-74.180659,Richmond
389900.0,2.0,1.0,,1.0,single_family,2500.0,1260.0,1925.0,322 Leland Ave,NY,Bronx,40.811857,-73.858542,Bronx
749999.0,4.0,3.0,,3.0,single_family,2700.0,,1925.0,126 Conklin Ave,NY,Brooklyn,40.64291,-73.90309,Kings
529000.0,4.0,3.0,1.0,2.0,single_family,8712.0,,1962.0,6 Bea Ave,NY,Ronkonkoma,40.830185,-73.080705,Suffolk
599000.0,2.0,1.0,,,condos,,960.0,1964.0,501 Surf Ave Apt 7E,NY,Brooklyn,40.575834,-73.974507,Kings
1795000.0,5.0,3.0,,1.0,single_family,30492.0,2300.0,1982.0,34 Rivers Rd,NY,East Hampton,40.995378,-72.196258,Suffolk
559000.0,7.0,2.0,,,single_family,6000.0,2200.0,1951.0,36 Foster Ln,NY,Westbury,40.740245,-73.547853,Nassau
725000.0,1.0,1.0,,13.0,coop,10216.0,,1929.0,225 E 73rd St Unit 9B,NY,New York City,40.770075,-73.958671,New York
535000.0,2.0,1.0,,1.0,condos,8760.0,,1987.0,42-60 157th St Unit 4C,NY,Flushing,40.759471,-73.809187,Queens
2388000.0,7.0,5.0,1.0,3.0,multi_family,3808.0,3244.0,1965.0,143-46 37th Ave,NY,Flushing,40.763278,-73.823551,Queens
1099000.0,4.0,5.0,,2.0,multi_family,1248.0,,1920.0,445 E 46th St,NY,Brooklyn,40.650847,-73.933903,Kings
969000.0,5.0,4.0,,3.0,multi_family,3900.0,,1960.0,690 E 96th St,NY,Brooklyn,40.651949,-73.911708,Kings
225000.0,0.0,1.0,,,coop,,400.0,1940.0,87 Saint Marks Pl Apt 4C,NY,New York,40.727628,-73.984871,New York
235000.0,1.0,1.0,,1.0,coop,,,,216-10 77 Ave Unit 1O,NY,Bayside,40.736961,-73.755887,Queens
13995000.0,8.0,10.0,3.0,2.0,single_family,43560.0,9221.0,2023.0,156 Summerfield Ln,NY,Water Mill,40.915991,-72.317694,Suffolk
324900.0,3.0,2.0,3.0,1.0,single_family,387684.0,1985.0,1982.0,12336 Pennsylvania Ave,NY,Silver Creek,42.539015,-79.179652,Chautauqua
499000.0,4.0,3.0,2.0,2.0,single_family,3049200.0,2364.0,2010.0,637 County Route 19,NY,Williamstown,43.4565,-75.857428,Oswego
384000.0,3.0,2.0,,2.0,single_family,43560.0,1807.0,2006.0,47873/899 Number # 9,NY,Alexandria Bay,,,Jefferson
499000.0,3.0,2.0,2.0,1.0,single_family,396832.0,2000.0,1987.0,11 Sand Hill Rd,NY,Dover Plains,41.733391,-73.562794,Dutchess
498000.0,5.0,4.0,2.0,2.0,single_family,129809.0,2450.0,1962.0,7179 Frank Long Rd,NY,Jamesville,42.963012,-76.025245,Onondaga
429000.0,3.0,2.0,,,single_family,6534.0,1888.0,1860.0,10 N Church St,NY,Athens,42.262691,-73.811986,Greene
580000.0,3.0,4.0,,2.0,single_family,365033.0,3486.0,2009.0,2345 Route 26,NY,Climax,42.411344,-73.930844,Greene
269000.0,5.0,2.0,1.0,,single_family,4000.0,1571.0,1968.0,143 Harvard St,NY,Hempstead,40.714885,-73.615765,Nassau
119900.0,5.0,2.0,2.0,2.0,single_family,12288.0,2184.0,1897.0,64 Cushing St,NY,Fredonia,42.440272,-79.324609,Chautauqua
254900.0,3.0,2.0,1.0,,single_family,4792.0,1624.0,1930.0,1605 Rutgers St,NY,Schenectady,42.795109,-73.931131,Schenectady
